DateTime,Open,High,Low,Close,TickVolume,Spread
2024.03.20 07:00:00,2156.85000,2158.23000,2156.57000,2157.44000,1303,5
2024.03.20 08:00:00,2157.42000,2158.22000,2156.42000,2156.99000,1565,5
2024.03.20 09:00:00,2157.08000,2159.52000,2156.90000,2158.26000,1866,5
2024.03.20 10:00:00,2158.20000,2158.38000,2154.51000,2156.19000,2778,5
2024.03.20 11:00:00,2156.16000,2156.16000,2153.17000,2154.74000,2402,5
2024.03.20 12:00:00,2154.74000,2154.95000,2152.36000,2154.30000,2229,5
2024.03.20 13:00:00,2154.30000,2155.06000,2152.34000,2153.97000,2137,5
2024.03.20 14:00:00,2153.98000,2155.24000,2149.61000,2153.17000,3489,5
2024.03.20 15:00:00,2153.23000,2158.67000,2150.51000,2157.91000,4870,5
2024.03.20 16:00:00,2157.95000,2164.86000,2155.65000,2157.09000,5693,5
2024.03.20 17:00:00,2157.09000,2158.69000,2154.68000,2155.87000,3462,5
2024.03.20 18:00:00,2155.89000,2158.64000,2155.59000,2157.69000,2531,5
2024.03.20 19:00:00,2157.67000,2159.60000,2156.01000,2156.97000,2316,5
2024.03.20 20:00:00,2161.74000,2183.59000,2158.86000,2181.83000,10307,5
2024.03.20 21:00:00,2182.07000,2188.77000,2178.50000,2182.85000,6477,5
2024.03.20 22:00:00,2182.82000,2187.19000,2182.82000,2186.24000,2099,5
2024.03.21 00:00:00,2187.18000,2222.65000,2186.60000,2200.86000,4354,5
2024.03.21 01:00:00,2200.84000,2206.22000,2196.34000,2203.89000,3228,5
2024.03.21 02:00:00,2203.96000,2203.96000,2192.34000,2198.99000,4643,10
2024.03.21 03:00:00,2198.86000,2212.37000,2197.98000,2204.78000,5376,5
2024.03.21 04:00:00,2204.78000,2206.33000,2202.65000,2203.41000,3009,5
2024.03.21 05:00:00,2203.40000,2205.00000,2201.75000,2202.80000,1983,5
2024.03.21 06:00:00,2202.80000,2204.09000,2201.85000,2203.31000,1621,5
2024.03.21 07:00:00,2203.31000,2205.17000,2201.84000,2204.90000,2551,5
