DateTime,Open,High,Low,Close,TickVolume,Spread
2016.03.21 00:00:00,111.524,111.973,111.215,111.959,109529,0
2016.03.22 00:00:00,111.954,112.485,111.377,112.379,143380,0
2016.03.23 00:00:00,112.379,112.901,112.137,112.387,108766,0
2016.03.24 00:00:00,112.382,113.002,112.290,112.821,106296,9
2016.03.25 00:00:00,112.819,113.319,112.747,113.048,51914,9
2016.03.28 00:00:00,113.156,113.684,113.113,113.435,71513,9
2016.03.29 00:00:00,113.428,113.799,112.607,112.673,136593,0
2016.03.30 00:00:00,112.659,112.802,112.012,112.434,140263,0
2016.03.31 00:00:00,112.413,112.657,112.105,112.571,131210,0
2016.04.01 00:00:00,112.549,112.580,111.583,111.610,149407,9
2016.04.04 00:00:00,111.585,111.792,111.093,111.314,127396,9
2016.04.05 00:00:00,111.298,111.352,109.948,110.322,165500,0
2016.04.06 00:00:00,110.300,110.639,109.335,109.778,148408,0
2016.04.07 00:00:00,109.771,109.901,107.665,108.177,186074,9
2016.04.08 00:00:00,108.175,109.094,107.990,108.022,157999,0
2016.04.11 00:00:00,107.965,108.437,107.625,107.941,155589,0
2016.04.12 00:00:00,107.918,108.782,107.866,108.522,141243,0
2016.04.13 00:00:00,108.526,109.401,108.502,109.325,134727,0
2016.04.14 00:00:00,109.323,109.542,108.891,109.400,126618,0
2016.04.15 00:00:00,109.351,109.729,108.596,108.728,109683,0
2016.04.18 00:00:00,108.199,108.985,107.832,108.803,133117,0
2016.04.19 00:00:00,108.793,109.482,108.746,109.184,126991,0
2016.04.20 00:00:00,109.183,109.875,108.758,109.818,128908,9
2016.04.21 00:00:00,109.818,109.894,109.319,109.453,136649,0
2016.04.22 00:00:00,109.442,111.802,109.256,111.748,151736,9
2016.04.25 00:00:00,111.853,111.860,110.837,111.193,131374,0
2016.04.26 00:00:00,111.188,111.472,110.666,111.298,129171,0
2016.04.27 00:00:00,111.296,111.751,111.024,111.428,124656,9
2016.04.28 00:00:00,111.408,111.880,107.860,108.087,170506,0
2016.04.29 00:00:00,108.078,108.196,106.274,106.334,152032,0
2016.05.02 00:00:00,106.223,106.815,106.136,106.392,144833,0
2016.05.03 00:00:00,106.411,106.674,105.545,106.598,140140,0
2016.05.04 00:00:00,106.585,107.453,106.243,106.982,148301,0
2016.05.05 00:00:00,106.972,107.495,106.799,107.249,111778,0
2016.05.06 00:00:00,107.238,107.416,106.430,107.074,142616,0
2016.05.09 00:00:00,107.070,108.601,107.068,108.318,123567,9
2016.05.10 00:00:00,108.309,109.346,108.270,109.256,129362,0
2016.05.11 00:00:00,109.244,109.369,108.364,108.394,120230,0
2016.05.12 00:00:00,108.391,109.391,108.222,108.993,140713,0
2016.05.13 00:00:00,108.979,109.550,108.509,108.607,141520,9
2016.05.16 00:00:00,108.605,109.092,108.460,109.019,102098,0
2016.05.17 00:00:00,109.004,109.649,108.837,109.122,128417,0
2016.05.18 00:00:00,109.102,110.252,108.718,110.190,149119,0
2016.05.19 00:00:00,110.175,110.380,109.694,109.947,135435,9
2016.05.20 00:00:00,109.948,110.584,109.846,110.102,109215,0
2016.05.23 00:00:00,110.103,110.238,109.106,109.220,118655,0
2016.05.24 00:00:00,109.230,110.127,109.166,109.980,114094,0
2016.05.25 00:00:00,109.981,110.443,109.860,110.196,114760,0
2016.05.26 00:00:00,110.136,110.226,109.414,109.762,124642,0
2016.05.27 00:00:00,109.752,110.443,109.469,110.242,112419,0
2016.05.30 00:00:00,110.419,111.445,110.310,111.120,94729,0
2016.05.31 00:00:00,111.111,111.345,110.497,110.707,132484,0
2016.06.01 00:00:00,110.707,110.827,109.047,109.531,156131,0
2016.06.02 00:00:00,109.523,109.580,108.520,108.866,154631,0
2016.06.03 00:00:00,108.855,109.132,106.505,106.532,177815,0
2016.06.06 00:00:00,106.543,107.651,106.363,107.546,163472,9
2016.06.07 00:00:00,107.528,107.898,107.150,107.334,143190,0
2016.06.08 00:00:00,107.350,107.383,106.587,106.982,142007,0
2016.06.09 00:00:00,106.977,107.172,106.249,107.075,146968,0
